host,open_ports,vuln_score,critical_vulns,service_http_open,service_ssh_open,service_rdp_open,snort_alert,device_type,geo_location_risk,avg_packet_size,scan_hour,label,device_type_encoded,predicted_label
host_601,13,7.12,0,1,1,0,0,endpoint,0,335.91,13,1,1,1
host_602,23,2.11,1,0,1,1,1,endpoint,0,295.75,12,1,1,1
host_604,99,7.04,4,1,0,0,0,router,0,336.27,19,1,2,1
host_605,30,5.59,1,1,0,0,0,IoT,1,311.5,2,1,0,1
host_606,17,9.04,4,0,0,0,0,endpoint,0,312.05,15,1,1,1
host_608,84,1.77,1,0,0,0,1,endpoint,0,258.91,11,1,1,1
host_610,86,1.27,2,0,1,0,0,router,1,284.08,4,1,2,1
host_611,13,5.66,1,0,0,1,1,server,1,377.54,17,1,3,1
host_612,59,3.98,2,0,0,0,1,endpoint,0,335.91,23,1,1,1
host_613,19,2.85,3,0,0,0,1,IoT,0,239.39,19,1,0,1
host_616,61,6.08,3,0,1,0,1,IoT,0,248.19,0,1,0,1
host_617,19,5.76,1,0,0,0,1,server,0,312.2,6,1,3,1
host_622,78,8.8,4,0,0,0,0,router,0,308.81,4,1,2,1
host_624,52,7.31,1,0,0,1,0,server,0,265.35,12,1,3,1
host_625,83,8.72,0,0,0,0,0,server,0,288.34,10,1,3,1
host_628,99,9.62,2,0,0,0,0,server,0,284.39,19,1,3,1
host_629,12,8.34,1,0,0,0,0,server,0,292.13,3,1,3,1
host_631,52,7.63,1,0,0,0,0,endpoint,0,299.72,6,1,1,1
host_632,85,8.33,0,0,0,0,0,endpoint,0,385.58,13,1,1,1
host_634,23,8.92,1,0,0,0,0,server,0,297.39,3,1,3,1
host_636,57,5.28,4,0,0,0,0,endpoint,0,346.2,6,1,1,1
host_637,39,10.0,2,0,0,0,1,server,0,280.69,12,1,3,1
host_638,53,8.43,2,0,1,0,0,router,0,349.28,23,1,2,1
host_639,42,3.62,3,0,0,0,0,IoT,0,338.49,1,1,0,1
host_641,39,6.26,3,0,0,0,0,server,0,231.72,16,1,3,1
host_642,14,7.04,2,0,0,0,1,router,0,358.45,6,1,2,1
host_644,5,9.68,1,1,0,0,0,endpoint,0,234.07,0,1,1,1
host_645,35,8.63,0,1,0,0,1,endpoint,0,259.17,5,1,1,1
host_646,87,4.49,2,0,0,0,1,server,0,254.03,21,1,3,1
host_647,93,0.63,3,1,0,0,0,IoT,0,332.82,2,1,0,1
host_656,46,1.61,3,0,0,0,0,router,0,228.71,13,1,2,1
host_660,9,0.67,3,1,0,0,1,router,0,339.67,23,1,2,1
host_661,50,8.3,1,0,0,0,0,IoT,0,295.78,6,1,0,1
host_664,5,7.03,4,1,0,0,0,endpoint,0,303.16,10,1,1,1
host_665,29,2.91,1,0,0,0,1,endpoint,0,283.49,9,1,1,1
host_667,38,9.56,1,0,1,1,1,server,0,295.62,20,1,3,1
host_668,83,7.67,3,1,0,0,0,endpoint,0,318.6,8,1,1,1
host_669,8,9.7,1,0,0,0,0,endpoint,0,312.71,0,1,1,1
host_670,65,7.46,3,0,0,0,0,endpoint,1,305.89,15,1,1,1
host_671,86,1.76,6,1,0,0,1,server,0,274.4,17,1,3,1
host_673,71,5.78,4,1,0,0,0,endpoint,0,295.57,5,1,1,1
host_676,4,8.07,1,0,1,1,1,router,0,303.9,18,1,2,1
host_679,31,8.5,0,1,0,0,0,endpoint,0,291.44,14,1,1,1
host_680,19,8.46,0,1,0,0,0,router,0,222.67,6,1,2,1
host_682,54,8.32,1,1,1,0,0,server,0,318.82,12,1,3,1
host_683,39,8.51,5,1,0,1,0,endpoint,0,251.58,18,1,1,1
host_686,90,0.02,4,1,0,0,0,IoT,0,315.73,10,1,0,1
host_688,39,3.44,1,0,0,0,1,server,0,278.96,0,1,3,1
host_689,67,9.97,1,0,0,0,0,IoT,0,298.6,6,1,0,1
host_690,45,7.72,1,0,0,0,1,router,0,319.17,19,1,2,1
host_691,13,7.61,2,0,0,0,0,IoT,0,358.41,7,1,0,1
host_692,92,9.55,1,0,0,0,0,endpoint,0,205.03,1,1,1,1
host_693,58,8.88,3,1,1,0,0,endpoint,0,270.41,7,1,1,1
host_694,20,3.18,1,0,0,0,1,endpoint,0,303.64,13,1,1,1
host_696,72,7.46,1,0,0,1,0,server,0,220.23,6,1,3,1
host_698,39,4.73,3,0,0,0,0,endpoint,0,323.67,4,1,1,1
host_699,1,6.3,2,0,0,0,1,router,0,327.4,9,1,2,1
host_700,3,9.08,1,0,0,1,0,router,0,323.61,23,1,2,1
host_701,77,4.19,1,0,0,0,1,endpoint,0,272.25,16,1,1,1
host_702,92,7.83,4,0,0,0,0,IoT,0,250.9,21,1,0,1
host_703,62,2.68,4,0,0,0,0,endpoint,0,333.59,9,1,1,1
host_705,25,0.02,2,0,0,0,0,endpoint,1,318.92,20,1,1,1
host_706,56,8.72,1,0,1,0,0,endpoint,0,257.45,10,1,1,1
host_708,38,7.13,2,0,1,0,0,server,0,255.47,4,1,3,1
host_710,58,2.66,3,1,0,1,0,server,0,284.46,13,1,3,1
host_711,44,4.97,1,1,0,0,1,IoT,0,260.07,21,1,0,1
host_712,45,4.2,0,1,1,0,0,endpoint,1,349.89,4,1,1,1
host_715,61,7.28,2,0,0,0,0,server,0,259.84,10,1,3,1
host_718,80,7.47,2,0,0,0,0,endpoint,0,231.43,9,1,1,1
host_719,85,0.53,4,0,0,0,0,IoT,0,374.16,9,1,0,1
host_720,75,5.43,2,0,0,1,1,server,0,285.91,10,1,3,1
host_721,36,2.6,1,0,0,0,0,IoT,1,345.44,8,1,0,1
host_722,99,5.88,3,1,0,0,0,endpoint,0,389.77,12,1,1,1
host_723,19,2.61,5,1,0,0,1,router,0,307.21,19,1,2,1
host_724,20,9.85,2,0,0,0,0,server,0,221.77,8,1,3,1
host_725,57,3.1,5,0,0,0,0,server,0,314.85,12,1,3,1
host_728,49,8.96,2,1,0,0,1,endpoint,0,262.68,8,1,1,1
host_730,15,7.31,0,0,0,0,0,server,0,316.61,0,1,3,1
host_731,31,9.18,1,0,0,0,1,endpoint,0,288.26,0,1,1,1
host_732,1,9.12,1,0,0,0,1,server,0,198.09,11,1,3,1
host_733,54,7.39,1,1,1,1,1,endpoint,0,307.53,22,1,1,1
host_735,16,8.43,3,0,1,1,0,endpoint,0,357.43,19,1,1,1
host_736,87,2.04,1,1,0,0,1,endpoint,0,266.97,0,1,1,1
host_737,57,7.43,5,0,0,0,1,server,1,309.83,4,1,3,1
host_739,12,7.59,2,1,0,0,1,server,1,298.45,12,1,3,1
host_740,74,5.33,3,1,0,0,0,IoT,0,327.69,12,1,0,1
host_742,16,9.53,3,1,0,0,1,router,1,282.13,13,1,2,1
host_744,76,3.09,3,0,0,0,0,router,0,269.6,3,1,2,1
host_746,28,9.64,1,0,0,0,0,endpoint,0,321.83,11,1,1,1
host_751,8,9.08,2,0,0,0,0,server,0,288.34,20,1,3,1
host_752,58,7.21,0,0,0,0,0,IoT,0,257.48,17,1,0,1
host_754,50,5.23,3,0,1,0,0,server,0,344.35,3,1,3,1
host_755,28,7.82,4,0,1,0,0,endpoint,0,369.24,4,1,1,1
host_757,41,3.92,0,1,0,0,1,endpoint,0,330.2,4,1,1,1
host_759,27,1.1,2,0,0,0,1,router,0,375.38,2,1,2,1
host_760,63,4.2,0,0,0,0,1,endpoint,0,299.03,22,1,1,1
host_761,17,3.17,2,1,1,0,1,IoT,0,313.34,11,1,0,1
host_764,84,7.64,0,1,0,0,0,server,0,290.62,1,1,3,1
host_766,92,9.34,2,1,0,0,0,router,0,313.38,5,1,2,1
host_767,29,0.86,4,0,0,0,1,endpoint,0,356.16,11,1,1,1
host_768,13,7.99,3,0,0,0,0,IoT,0,263.42,5,1,0,1
host_769,46,8.99,2,0,1,0,0,endpoint,0,323.57,18,1,1,1
host_770,35,9.41,1,1,0,0,0,endpoint,0,389.73,4,1,1,1
host_771,6,8.67,1,0,1,0,1,IoT,0,406.11,17,1,0,1
host_773,69,3.33,1,0,0,0,0,router,1,281.64,1,1,2,1
host_774,47,4.27,1,1,0,0,1,endpoint,0,313.96,1,1,1,1
host_775,25,1.39,1,0,1,1,1,endpoint,0,330.52,0,1,1,1
host_776,66,0.22,1,0,0,0,0,router,1,311.76,3,1,2,1
host_777,10,8.69,3,1,1,0,0,endpoint,1,345.13,7,1,1,1
host_780,5,9.27,0,1,1,0,1,router,0,186.22,12,1,2,1
host_782,65,6.91,1,0,0,0,1,endpoint,1,290.49,6,1,1,1
host_783,18,7.87,2,1,0,0,0,endpoint,1,331.48,13,1,1,1
host_786,11,9.68,1,1,0,0,1,server,0,271.57,11,1,3,1
host_787,85,9.23,2,0,0,0,0,IoT,0,310.1,5,1,0,1
host_788,26,8.84,2,0,0,0,0,endpoint,0,302.92,0,1,1,1
host_789,63,4.52,3,0,0,0,0,endpoint,0,338.89,11,1,1,1
host_790,89,8.57,3,0,0,0,0,IoT,0,277.71,2,1,0,1
host_791,86,0.48,3,0,0,0,0,IoT,0,279.71,17,1,0,1
host_793,27,4.14,1,0,0,0,0,endpoint,1,324.66,12,1,1,1
host_794,49,4.83,2,1,0,0,0,endpoint,1,360.84,0,1,1,1
host_796,33,3.56,3,0,0,0,0,router,1,273.39,18,1,2,1
host_799,1,7.94,3,1,1,1,0,IoT,0,288.02,15,1,0,1
host_800,21,6.61,1,1,0,0,1,endpoint,0,310.77,13,1,1,1
host_802,6,4.88,1,0,1,0,1,endpoint,1,342.61,14,1,1,1
host_806,95,6.22,1,1,1,0,0,router,1,386.76,19,1,2,1
host_807,5,9.69,3,0,0,0,0,server,0,293.88,2,1,3,1
host_809,53,3.9,1,0,0,0,0,router,1,338.0,9,1,2,1
host_815,83,9.56,2,0,0,0,0,server,1,213.2,10,1,3,1
host_816,17,7.34,0,0,0,0,1,endpoint,0,254.3,18,1,1,1
host_818,78,8.17,0,0,1,0,0,server,0,276.08,22,1,3,1
host_820,1,8.59,3,0,1,1,0,endpoint,0,367.5,6,1,1,1
host_823,77,8.16,2,1,1,1,0,endpoint,0,203.64,6,1,1,1
host_824,4,8.03,2,1,0,0,0,endpoint,0,311.69,6,1,1,1
host_825,62,8.46,2,1,0,1,0,router,0,308.85,3,1,2,1
host_827,32,9.69,2,0,0,1,0,IoT,0,279.08,15,1,0,1
host_828,34,9.6,0,0,0,0,0,server,1,270.94,21,1,3,1
host_829,92,3.57,3,1,1,0,0,endpoint,0,293.88,7,1,1,1
host_831,72,1.67,2,0,0,0,0,router,1,311.49,2,1,2,1
host_832,39,9.93,2,1,0,0,0,endpoint,0,263.4,1,1,1,1
host_835,54,2.88,3,0,0,0,1,endpoint,0,289.89,20,1,1,1
host_836,3,2.57,0,1,0,0,1,server,0,214.19,11,1,3,1
host_837,50,6.64,4,0,0,0,0,IoT,0,256.6,4,1,0,1
host_838,12,4.19,1,1,0,0,1,endpoint,0,237.95,16,1,1,1
host_839,65,9.65,2,0,0,0,1,server,1,326.28,21,1,3,1
host_841,5,7.92,3,0,0,0,0,router,0,330.59,21,1,2,1
host_847,23,9.53,1,0,1,0,0,endpoint,0,351.28,1,1,1,1
host_850,14,1.99,3,1,0,0,1,IoT,0,384.08,17,1,0,1
host_851,66,2.81,3,1,0,0,0,server,0,247.84,2,1,3,1
host_852,75,9.99,2,0,0,0,0,router,0,304.07,6,1,2,1
host_854,38,3.29,0,1,1,0,1,endpoint,0,291.94,13,1,1,1
host_858,50,1.59,2,0,0,0,1,endpoint,0,354.23,16,1,1,1
host_860,82,1.06,1,0,0,1,1,endpoint,0,321.08,3,1,1,1
host_862,79,8.05,0,0,0,0,0,server,0,359.6,21,1,3,1
host_864,51,7.76,2,0,0,1,0,endpoint,0,303.2,22,1,1,1
host_865,63,7.98,1,0,0,0,0,endpoint,0,325.63,16,1,1,1
host_868,38,1.45,5,1,0,0,0,server,0,196.95,0,1,3,1
host_869,97,7.37,3,0,0,0,0,server,0,282.26,18,1,3,1
host_873,51,9.28,2,0,0,0,0,endpoint,0,395.74,10,1,1,1
host_874,81,0.66,2,1,0,0,0,server,1,315.33,17,1,3,1
host_879,56,7.53,0,0,0,0,0,endpoint,0,267.61,16,1,1,1
host_880,17,8.23,2,0,0,0,1,server,0,327.38,7,1,3,1
host_881,74,8.79,0,1,1,0,0,endpoint,0,382.46,17,1,1,1
host_885,69,4.88,0,1,0,0,1,endpoint,0,238.71,17,1,1,1
host_886,34,1.55,3,1,1,0,0,endpoint,0,267.06,4,1,1,1
host_888,53,3.29,3,1,1,0,1,IoT,0,246.32,17,1,0,1
host_889,66,4.24,0,1,0,0,1,router,0,340.7,4,1,2,1
host_891,43,9.03,0,0,0,0,0,endpoint,0,255.87,11,1,1,1
host_893,23,9.81,0,0,0,1,0,router,0,279.94,9,1,2,1
host_894,55,7.59,2,0,0,0,0,endpoint,0,398.59,5,1,1,1
host_895,80,5.11,3,0,0,0,0,server,0,311.05,11,1,3,1
host_898,16,8.45,1,1,0,0,1,endpoint,0,269.17,20,1,1,1
host_899,8,5.82,3,0,1,0,1,IoT,0,280.92,2,1,0,1
host_900,4,9.86,1,0,0,0,0,server,0,313.19,11,1,3,1
host_902,56,8.34,2,0,0,0,0,endpoint,0,336.09,19,1,1,1
host_903,25,8.0,2,1,1,0,0,server,0,303.42,23,1,3,1
host_904,67,3.45,4,0,0,0,0,IoT,0,359.59,4,1,0,1
host_906,67,4.3,1,0,0,0,1,endpoint,0,351.13,2,1,1,1
host_908,93,2.4,0,0,0,0,1,endpoint,1,277.87,12,1,1,1
host_909,32,8.95,2,0,0,0,0,server,0,441.74,20,1,3,1
host_911,61,9.78,2,0,0,0,0,router,0,266.1,18,1,2,1
host_912,51,8.1,1,0,0,0,1,server,0,273.7,10,1,3,1
host_914,21,9.47,3,1,1,0,1,server,0,245.54,19,1,3,1
host_915,5,5.05,3,0,0,1,0,router,0,317.37,23,1,2,1
host_916,82,8.87,2,0,1,0,0,IoT,0,278.67,6,1,0,1
host_917,92,3.58,3,1,0,0,0,endpoint,0,251.6,14,1,1,1
host_918,42,3.79,3,0,0,0,0,endpoint,0,350.49,18,1,1,1
host_924,5,9.27,2,0,0,0,0,server,0,285.91,17,1,3,1
host_927,46,6.51,3,0,0,0,1,server,0,240.58,11,1,3,1
host_928,34,7.68,2,1,0,0,0,router,0,346.23,21,1,2,1
host_929,49,9.61,3,0,0,0,0,endpoint,0,328.23,18,1,1,1
host_931,90,1.12,3,1,0,0,0,endpoint,0,294.36,2,1,1,1
host_934,73,8.97,2,0,0,0,0,server,0,285.38,18,1,3,1
host_935,26,3.95,3,0,0,0,0,IoT,0,318.56,8,1,0,1
host_936,47,9.53,2,0,0,0,0,server,0,416.39,22,1,3,1
host_937,86,4.85,4,1,1,0,0,endpoint,0,228.42,14,1,1,1
host_938,56,9.74,1,0,0,0,1,server,0,293.9,18,1,3,1
host_940,63,8.99,3,0,0,0,0,endpoint,0,254.56,9,1,1,1
host_941,48,9.31,2,1,0,0,1,router,0,381.55,14,1,2,1
host_942,61,9.61,1,0,0,0,1,server,0,273.92,22,1,3,1
host_943,81,0.13,3,0,0,0,0,server,0,282.79,6,1,3,1
host_945,36,6.54,3,0,0,0,0,endpoint,0,251.49,15,1,1,1
host_948,99,2.21,1,0,0,0,1,server,0,258.73,20,1,3,1
host_952,56,1.7,1,0,0,0,1,router,0,271.85,21,1,2,1
host_954,14,5.94,2,0,0,0,1,endpoint,0,395.67,8,1,1,1
host_955,90,1.48,0,0,0,0,1,endpoint,0,211.84,16,1,1,1
host_956,28,3.99,2,1,0,0,0,endpoint,1,285.99,15,1,1,1
host_957,87,9.04,0,0,1,0,0,endpoint,0,315.3,0,1,1,1
host_958,78,9.99,1,0,0,0,0,endpoint,1,293.0,20,1,1,1
host_959,88,9.87,1,1,0,0,0,endpoint,0,301.39,5,1,1,1
host_960,2,8.82,1,0,1,0,0,endpoint,0,286.91,9,1,1,1
host_961,26,3.95,3,0,1,0,0,endpoint,0,247.71,18,1,1,1
host_962,14,6.87,1,1,1,0,1,endpoint,0,232.19,22,1,1,1
host_964,56,6.49,1,0,0,0,1,endpoint,0,331.41,21,1,1,1
host_965,7,3.09,2,0,0,1,1,router,0,279.2,22,1,2,1
host_966,3,6.06,0,0,0,0,1,endpoint,0,273.55,17,1,1,1
host_969,38,7.91,3,0,0,0,1,IoT,0,298.91,4,1,0,1
host_972,64,0.06,2,0,0,0,1,endpoint,0,390.08,22,1,1,1
host_974,28,0.63,3,0,0,0,1,server,0,348.09,15,1,3,1
host_975,74,9.14,2,1,0,0,0,endpoint,0,340.76,10,1,1,1
host_980,90,7.84,1,1,0,0,0,endpoint,1,279.83,2,1,1,1
host_982,25,7.48,1,0,0,0,0,endpoint,0,265.33,13,1,1,1
host_983,17,9.06,3,0,0,0,0,endpoint,0,340.13,21,1,1,1
host_984,13,8.64,2,0,0,0,0,endpoint,0,276.21,3,1,1,1
host_986,25,2.15,3,1,0,0,0,endpoint,0,383.91,4,1,1,1
host_987,68,6.38,2,0,0,0,1,server,1,309.74,14,1,3,1
host_988,10,5.06,2,0,0,0,1,endpoint,0,312.7,17,1,1,1
host_989,67,7.17,0,1,0,0,0,endpoint,0,271.73,18,1,1,1
host_990,18,8.33,2,0,0,1,0,server,1,297.13,21,1,3,1
host_991,86,7.43,1,0,0,0,0,router,0,283.89,20,1,2,1
host_992,34,8.47,2,0,0,0,0,server,0,330.33,22,1,3,1
host_994,40,0.32,2,1,0,0,1,IoT,0,285.49,23,1,0,1
host_996,42,9.01,0,0,0,0,0,router,0,428.61,3,1,2,1
host_997,41,8.24,0,0,0,0,1,server,0,380.98,21,1,3,1
host_998,6,6.83,1,1,0,0,1,endpoint,0,180.54,0,1,1,1
host_999,52,7.01,3,0,0,0,0,endpoint,1,280.22,4,1,1,1
host_1000,26,7.27,2,1,0,0,0,server,0,268.81,21,1,3,1
host_1001,64,9.43,2,1,0,0,0,server,0,312.83,7,1,3,1
host_1002,98,8.32,1,0,0,0,0,endpoint,0,341.99,6,1,1,1
host_1007,33,4.25,3,0,0,0,0,endpoint,0,371.39,18,1,1,1
host_1009,22,8.06,3,1,0,0,0,server,0,315.58,22,1,3,1
host_1010,21,5.1,3,0,0,1,0,server,0,276.13,1,1,3,1
host_1011,70,9.77,2,0,0,1,0,server,0,392.68,9,1,3,1
host_1012,70,2.82,4,1,0,0,0,endpoint,0,263.36,3,1,1,1
host_1014,94,4.48,4,0,0,0,1,server,0,350.64,21,1,3,1
host_1015,75,1.21,0,0,0,0,1,endpoint,1,289.59,20,1,1,1
host_1016,62,4.26,2,1,0,0,1,IoT,0,347.57,9,1,0,1
host_1018,94,1.6,1,0,0,1,1,endpoint,0,272.74,18,1,1,1
host_1020,24,2.33,1,0,0,0,1,endpoint,0,252.82,16,1,1,1
host_1021,55,7.34,1,1,0,0,1,IoT,0,368.59,7,1,0,1
host_1022,9,0.31,2,0,1,0,1,IoT,0,308.41,19,1,0,1
host_1024,31,7.61,2,0,0,0,0,server,0,315.37,16,1,3,1
host_1025,40,4.81,1,0,0,0,1,server,0,251.73,4,1,3,1
host_1026,36,9.32,2,0,0,0,0,router,0,346.53,1,1,2,1
host_1027,24,7.08,0,0,0,1,1,router,0,247.84,1,1,2,1
host_1028,95,7.48,1,0,0,0,1,server,0,360.72,21,1,3,1
host_1029,6,1.97,1,1,0,1,1,server,0,323.78,8,1,3,1
host_1030,66,7.77,0,0,0,0,0,server,1,325.53,13,1,3,1
host_1031,84,8.32,3,1,1,0,0,server,0,241.94,20,1,3,1
host_1033,75,2.13,2,0,0,0,1,IoT,0,259.56,23,1,0,1
host_1034,4,3.85,1,0,0,0,0,IoT,1,236.01,20,1,0,1
host_1035,79,7.4,1,1,0,0,0,endpoint,0,237.96,0,1,1,1
host_1036,6,4.18,2,0,0,0,1,endpoint,0,296.02,22,1,1,1
host_1037,94,7.37,1,0,0,0,0,IoT,0,380.78,14,1,0,1
host_1039,62,8.06,1,0,0,0,0,endpoint,0,203.76,17,1,1,1
host_1043,75,0.7,0,0,0,0,0,IoT,1,335.6,21,1,0,1
host_1044,8,0.26,1,0,0,0,1,router,0,356.15,19,1,2,1
host_1047,45,9.08,0,0,0,0,1,IoT,0,277.11,5,1,0,1
host_1048,44,8.46,1,1,1,0,0,IoT,0,362.93,20,1,0,1
host_1052,68,7.05,2,0,0,0,0,endpoint,0,352.9,9,1,1,1
host_1056,20,7.72,4,0,0,0,0,router,0,275.85,23,1,2,1
host_1058,47,8.12,1,1,1,0,1,IoT,1,321.56,7,1,0,1
host_1068,33,9.65,3,0,0,0,0,router,0,351.64,19,1,2,1
host_1069,6,5.09,3,0,0,0,1,endpoint,0,222.21,15,1,1,1
host_1071,10,3.56,1,0,0,0,1,endpoint,0,227.93,2,1,1,1
host_1072,5,3.23,3,1,1,0,0,server,0,258.35,18,1,3,1
host_1073,23,0.23,4,0,0,0,1,router,0,272.22,9,1,2,1
host_1074,10,5.0,1,0,1,0,0,server,1,240.63,12,1,3,1
host_1077,13,7.64,3,0,0,0,0,server,1,243.26,6,1,3,1
host_1079,2,3.39,1,0,0,0,0,server,1,270.85,22,1,3,1
host_1082,63,7.53,1,0,0,1,0,IoT,0,273.05,16,1,0,1
host_1083,73,2.82,3,0,1,0,0,router,0,300.68,17,1,2,1
host_1084,17,2.19,1,1,0,0,0,IoT,1,293.15,3,1,0,1
host_1085,9,5.22,0,1,0,0,0,endpoint,1,190.52,6,1,1,1
host_1091,94,6.2,2,0,0,0,1,router,0,315.22,9,1,2,1
host_1094,69,7.59,5,1,0,0,0,endpoint,0,306.72,9,1,1,1
host_1097,50,2.37,5,0,0,0,1,server,0,292.74,11,1,3,1
host_1098,78,6.27,3,1,1,0,1,endpoint,1,406.18,15,1,1,1
host_1100,9,9.68,1,1,0,0,0,server,0,234.25,5,1,3,1
host_1101,34,7.03,2,0,0,0,1,server,0,346.44,23,1,3,1
host_1106,40,8.42,3,0,0,0,1,server,0,240.02,13,1,3,1
host_1111,93,7.8,3,0,0,0,0,server,0,242.15,19,1,3,1
host_1113,11,3.09,0,0,0,0,1,router,0,382.5,21,1,2,1
host_1114,14,2.92,0,1,0,0,1,endpoint,0,221.77,23,1,1,1
host_1115,60,7.98,0,0,0,0,0,endpoint,0,323.76,18,1,1,1
host_1116,30,7.83,3,1,0,0,1,endpoint,0,283.79,2,1,1,1
host_1117,35,3.52,3,0,0,0,1,server,1,194.04,17,1,3,1
host_1118,85,2.99,4,1,0,0,0,server,0,284.6,1,1,3,1
host_1122,78,1.26,3,1,0,0,0,IoT,0,311.75,0,1,0,1
host_1123,26,1.85,4,1,0,0,0,server,1,278.84,12,1,3,1
host_1124,62,5.12,3,0,0,0,0,server,0,347.25,9,1,3,1
host_1125,4,9.92,0,0,0,0,0,endpoint,0,440.72,17,1,1,1
host_1126,89,6.53,4,0,0,0,0,router,0,283.54,17,1,2,1
host_1127,42,0.61,3,0,0,0,0,endpoint,0,259.58,1,1,1,1
host_1128,89,5.26,1,0,1,0,1,server,0,315.46,8,1,3,1
host_1129,18,4.97,5,0,0,0,0,endpoint,0,288.45,5,1,1,1
host_1131,72,9.2,1,0,0,0,0,server,0,339.29,11,1,3,1
host_1132,39,4.41,1,0,0,0,1,endpoint,0,348.45,3,1,1,1
host_1133,14,9.95,0,0,0,0,0,router,0,349.33,5,1,2,1
host_1134,32,4.2,3,0,0,0,1,router,0,264.82,15,1,2,1
host_1135,51,6.08,3,0,0,0,1,endpoint,0,324.52,9,1,1,1
host_1137,97,4.54,0,0,1,0,1,IoT,1,352.86,3,1,0,1
host_1139,63,8.36,1,0,1,0,0,endpoint,0,325.99,22,1,1,1
host_1140,15,7.84,1,0,0,0,1,server,0,337.61,21,1,3,1
host_1141,97,8.24,1,0,0,0,0,endpoint,0,292.71,14,1,1,1
host_1142,25,7.24,0,0,1,0,0,router,0,328.82,0,1,2,1
host_1143,17,8.33,1,1,0,0,0,server,0,312.01,10,1,3,1
host_1144,97,2.01,3,1,0,0,0,router,1,289.68,19,1,2,1
host_1145,66,4.52,2,0,0,0,1,IoT,0,298.55,9,1,0,1
host_1148,51,7.16,0,0,0,0,1,router,0,255.74,16,1,2,1
host_1149,39,2.24,1,0,0,0,1,endpoint,0,244.43,6,1,1,1
host_1151,70,9.17,1,0,1,0,0,endpoint,0,378.23,17,1,1,1
host_1153,67,1.54,0,1,0,0,1,server,0,374.81,19,1,3,1
host_1154,7,7.93,3,0,0,0,0,endpoint,0,305.25,4,1,1,1
host_1155,51,9.15,2,0,0,0,0,router,0,240.3,17,1,2,1
host_1157,42,8.17,1,0,0,0,0,endpoint,0,379.16,20,1,1,1
host_1158,64,9.33,1,0,1,0,0,router,0,333.29,18,1,2,1
host_1159,15,9.38,2,0,0,0,0,IoT,0,253.84,15,1,0,1
host_1160,29,9.14,4,0,0,0,0,server,0,239.83,23,1,3,1
host_1164,36,0.61,1,0,0,0,0,endpoint,1,329.42,1,1,1,1
host_1166,38,3.99,3,1,0,0,0,router,0,239.17,7,1,2,1
host_1167,57,1.85,2,0,0,1,1,router,1,282.4,10,1,2,1
host_1168,97,3.95,3,0,0,0,0,endpoint,0,350.32,1,1,1,1
host_1169,27,1.75,2,0,0,0,1,endpoint,0,236.47,18,1,1,1
host_1170,55,8.49,2,0,0,0,0,endpoint,0,329.78,4,1,1,1
host_1173,86,5.03,3,0,0,0,1,endpoint,0,285.58,3,1,1,1
host_1174,66,0.52,3,1,1,0,0,endpoint,0,315.31,14,1,1,1
host_1175,10,9.42,2,1,0,0,0,endpoint,0,253.18,12,1,1,1
host_1176,5,5.27,0,0,0,0,1,router,0,341.72,4,1,2,1
host_1177,74,3.25,1,0,0,0,1,server,0,274.89,9,1,3,1
host_1179,38,3.39,2,0,0,0,1,router,0,312.01,10,1,2,1
host_1180,13,0.21,2,0,0,0,0,endpoint,1,322.91,13,1,1,1
host_1183,88,8.72,3,1,0,0,0,router,0,258.86,15,1,2,1
host_1188,8,1.96,2,0,0,0,1,endpoint,0,220.17,15,1,1,1
host_1190,29,8.05,2,0,0,0,0,IoT,0,245.92,22,1,0,1
host_1192,68,8.31,3,1,0,0,0,server,0,281.06,19,1,3,1
host_1194,45,9.75,2,1,0,1,0,router,0,227.54,1,1,2,1
host_1196,27,7.35,5,1,0,0,0,router,0,295.22,22,1,2,1
host_1198,36,8.62,1,0,0,0,0,router,0,269.23,16,1,2,1
host_1199,36,8.39,2,0,0,0,1,endpoint,0,244.35,17,1,1,1
host_1202,27,7.21,2,0,1,0,1,server,0,257.89,8,1,3,1
host_1205,11,8.47,3,0,0,0,1,endpoint,0,294.53,10,1,1,1
host_1207,38,1.08,3,0,0,1,0,endpoint,0,217.92,4,1,1,1
host_1209,72,7.27,2,0,0,0,0,server,0,275.4,5,1,3,1
host_1210,23,1.07,3,1,0,0,0,IoT,1,392.06,17,1,0,1
host_1213,46,7.97,2,0,1,0,0,IoT,0,338.12,6,1,0,1
host_1214,12,0.63,1,0,0,0,1,server,0,244.67,15,1,3,1
host_1215,90,6.87,0,1,0,1,1,IoT,0,366.47,3,1,0,1
host_1217,62,7.56,0,0,1,0,1,endpoint,0,351.79,11,1,1,1
host_1218,82,9.64,2,1,0,0,0,router,0,290.06,8,1,2,1
host_1221,60,8.1,3,0,1,0,0,endpoint,0,282.62,17,1,1,1
host_1223,76,2.15,1,0,0,0,0,router,1,375.52,12,1,2,1
host_1224,68,8.25,1,0,0,0,0,endpoint,0,263.95,2,1,1,1
host_1225,5,9.87,0,0,0,0,0,server,1,304.11,13,1,3,1
host_1226,37,5.57,4,1,0,1,0,endpoint,0,274.86,11,1,1,1
host_1227,72,2.78,0,1,1,0,1,server,0,369.0,19,1,3,1
host_1230,9,7.62,2,1,0,0,0,endpoint,0,330.92,19,1,1,1
host_1231,51,7.73,2,1,1,0,0,server,0,261.39,7,1,3,1
